,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
951,루디먼트,서울특별시 성동구 아차산로7길 15-8,카페 / 디저트,만원 미만,6,3.8
952,카페노티드,서울특별시 성동구 연무장길 29-17 1F,카페 / 디저트,만원 미만,7,3.8
953,럭키스타커피로스터스,서울특별시 성동구 마조로 22,카페 / 디저트,만원 미만,8,3.8
954,훔볼트,서울특별시 성동구 성수이로 58,카페 / 디저트,만원 미만,32,3.7
955,마를리,서울특별시 성동구 연무장길 47 홍원빌딩,카페 / 디저트,만원 미만,29,3.7
956,앤드밀,서울특별시 성동구 연무장3길 5-1 3F,카페 / 디저트,만원 미만,35,3.7
957,카페연무장,서울특별시 성동구 연무장길 36 쏘비트타워 8F,카페 / 디저트,만원 미만,15,3.7
958,티핀,서울특별시 성동구 왕십리로 86,카페 / 디저트,만원 미만,10,3.7
959,빵샘,서울특별시 성동구 뚝섬로1길 63 영창디지털타워,베이커리,만원 미만,14,3.7
960,오버도즈도넛앤커피,서울특별시 성동구 왕십리로10길 19 1F,카페 / 디저트,만원 미만,7,3.7
961,레벨커피바,서울특별시 성동구 무학로6길 22 1F,카페 / 디저트,만원 미만,8,3.7
962,미디엄스톤,서울특별시 성동구 왕십리로10길 18-1 1F,카페 / 디저트,만원 미만,4,3.7
963,카페 이페메라 LCDC SEOUL,서울특별시 성동구 연무장17길 10,카페 / 디저트,만원 미만,7,3.7
964,Stdo,서울특별시 성동구 서울숲4길 12-8,베이커리,만원 미만,8,3.7
965,칸토,서울특별시 성동구 연무장길 20,카페 / 디저트,만원 미만,10,3.7
966,키베이커리,서울특별시 성동구 성수일로 11-2,베이커리,만원 미만,8,3.7
967,침착하고느린손,서울특별시 성동구 금호로 145,베이커리,만원 미만,7,3.7
968,대림창고,서울특별시 성동구 성수이로 78,카페 / 디저트,만원 미만,20,3.6
969,오르에르,서울특별시 성동구 연무장길 18,카페 / 디저트,만원 미만,65,3.6
970,레이어57,서울특별시 성동구 성수이로20길 57,카페 / 디저트,만원 미만,10,3.6
971,카페온화,서울특별시 성동구 아차산로 78 1F,카페 / 디저트,만원 미만,10,3.6
972,묘사서울,서울특별시 성동구 서울숲2길 2 2F,카페 / 디저트,만원 미만,20,3.6
973,트와블루,서울특별시 성동구 서울숲길 50 1F,카페 / 디저트,만원 미만,20,3.6
974,오드투스윗,서울특별시 성동구 연무장길 20,카페 / 디저트,만원 미만,9,3.6
975,카페라잌유,서울특별시 성동구 왕십리로8길 21-1,카페 / 디저트,만원 미만,7,3.6
976,레이더,서울특별시 성동구 연무장길 39-29,카페 / 디저트,만원 미만,12,3.6
977,플디,서울특별시 성동구 상원길 44 2F,카페 / 디저트,만원 미만,13,3.6
978,리브릭,서울특별시 성동구 뚝섬로15길 29,카페 / 디저트,만원 미만,5,3.6
979,greyt coffee,서울특별시 성동구 서울숲2길 6 1F,카페 / 디저트,만원 미만,26,3.5
980,Poze,서울특별시 성동구 연무장9길 7,카페 / 디저트,만원 미만,10,3.5
981,체다앤올리,서울특별시 성동구 서울숲2길 32-14,카페 / 디저트,만원 미만,28,3.5
982,우디집,서울특별시 성동구 둘레9길 17 2F,카페 / 디저트,만원 미만,10,3.5
983,슈퍼말차,서울특별시 성동구 서울숲6길 19,카페 / 디저트,만원 미만,20,3.5
984,항구도시연구소,서울특별시 성동구 한림말3길 31,카페 / 디저트,만원 미만,13,3.5
985,BNHR,서울특별시 성동구 연무장5길 9-16 블루스톤타워 1F,카페 / 디저트,만원 미만,15,3.5
986,보스코에스프레소바,서울특별시 성동구 상원1길 13 ,카페 / 디저트,만원 미만,4,3.5
987,코사이어티,서울특별시 성동구 왕십리로 82-20,카페 / 디저트,만원 미만,7,3.5
988,글레이셔박,서울특별시 성동구 서울숲2길 9,카페 / 디저트,만원 미만,10,3.5
989,블루보틀,서울특별시 성동구 아차산로 7,카페 / 디저트,만원 미만,45,3.4
