,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
20,불떡클럽,서울특별시 마포구 양화로23길 30 2F,기타 한식,만원 미만,4,
21,구름공장,서울특별시 마포구 연남로 42 코오롱하늘채아파트,기타 한식,만원 미만,3,
22,소풍김밥,서울특별시 마포구 동교로 251,기타 한식,만원 미만,2,
23,우리할매떡볶이,서울특별시 마포구 동교로 227-5,기타 한식,만원 미만,5,
24,홍대미나리식당,서울특별시 마포구 연희로1길 59 1F,한정식 / 백반 / 정통 한식,만원 미만,5,
25,만나떡볶이,서울특별시 마포구 양화로23길 24,기타 한식,만원 미만,3,
26,오이소,서울특별시 마포구 성미산로17길 104 3호,탕 / 찌개 / 전골,만원 미만,3,
27,오순도순떡볶이,서울특별시 마포구 동교로 280,기타 한식,만원 미만,1,
28,삶천식당,서울특별시 마포구 동교로50길 17 B1,한정식 / 백반 / 정통 한식,만원 미만,1,
29,진구오뎅,서울특별시 마포구 동교로 212-5 B02,기타 한식,만원 미만,2,
30,따순밥꼬순전,서울특별시 마포구 동교로27길 77,한정식 / 백반 / 정통 한식,만원 미만,1,
31,두번째식당,서울특별시 마포구 성미산로 189-5 2F,퓨전 한식,만원 미만,1,
32,길라면,서울특별시 마포구 동교로 252,기타 한식,만원 미만,1,
33,돈까스애국수,서울특별시 마포구 연남로 4-1 1F,기타 한식,만원 미만,1,
34,한,서울특별시 마포구 동교로27길 41,탕 / 찌개 / 전골,만원 미만,3,
35,김밥세상,서울특별시 마포구 연희로 35,기타 한식,만원 미만,1,
36,201호,서울특별시 마포구 연희로1길 19,한정식 / 백반 / 정통 한식,만원 미만,2,
37,자매떡볶이,서울특별시 마포구 동교로38길 33-18 B102호,기타 한식,만원 미만,2,
38,중동닭발떡볶이,서울특별시 마포구 동교로 220-5,닭 / 오리 요리,만원 미만,2,
39,오물오물,서울특별시 마포구 동교로 240 B1,퓨전 한식,만원 미만,3,
40,학교앞1교시,서울특별시 마포구 동교로 230,기타 한식,만원 미만,3,
41,떡심,서울특별시 마포구 동교로38길 12,기타 한식,만원 미만,1,
42,연희동할머니네,서울특별시 마포구 성미산로 100,한정식 / 백반 / 정통 한식,만원 미만,2,
43,홍익분식,서울특별시 마포구 성미산로 99,기타 한식,만원 미만,1,
44,미락식당,서울특별시 마포구 동교로 280,한정식 / 백반 / 정통 한식,만원 미만,2,
45,작은마을밥상,서울특별시 마포구 연남로 72-1,한정식 / 백반 / 정통 한식,만원 미만,2,
46,욕심쟁이두마리파닭,서울특별시 마포구 성미산로17길 92,닭 / 오리 요리,만원 미만,1,
47,추이추이튀김집,서울특별시 마포구 성미산로 185,기타 한식,만원 미만,1,
48,우주옥,서울특별시 마포구 동교로50길 11 B02호,국수 / 면 요리,만원-2만원,20,4.5
