,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
507,포도나무,서울특별시 종로구 율곡로4길 51,칵테일 / 와인,만원-2만원,1,
508,오크힐,서울특별시 종로구 북촌로 3,치킨 / 호프 / 펍,만원-2만원,1,
509,인산인해,서울특별시 종로구 인사동길 27-1,전통 주점 / 포차,만원-2만원,1,
510,로마네꽁띠,서울특별시 종로구 북촌로1길 30-20,칵테일 / 와인,만원-2만원,1,
511,준코뮤직타운,서울특별시 종로구 종로 63-8 1F,일반 주점,만원-2만원,1,
512,모미지,서울특별시 종로구 율곡로 63,치킨 / 호프 / 펍,만원-2만원,1,
513,무드리,서울특별시 종로구 삼청로 4,일반 주점,만원-2만원,1,
514,헝그리서울,서울특별시 종로구 인사동16길 8-3,칵테일 / 와인,2만원-3만원,4,
515,가가바,서울특별시 종로구 계동길 5,칵테일 / 와인,2만원-3만원,3,
516,메밀꽃필무렵,서울특별시 종로구 인사동길 22-11,전통 주점 / 포차,2만원-3만원,1,
517,우리선희,서울특별시 종로구 인사동16길 6,칵테일 / 와인,2만원-3만원,1,
518,와인이지,서울특별시 종로구 계동길 5 2F,칵테일 / 와인,2만원-3만원,1,
519,법원,서울특별시 종로구 창덕궁1길 33,칵테일 / 와인,3만원-4만원,5,4.0
520,라꾸쁘,서울특별시 종로구 계동길 15 B1,칵테일 / 와인,4만원 이상,3,
521,산수인,서울특별시 종로구 삼청로 86-2,칵테일 / 와인,3만원-4만원,2,
