,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
42,삼삼막창,서울특별시 강동구 올림픽로70길 43  1F,고기 요리,만원 미만,1,,37.5393048,127.1261264
43,미니집,서울특별시 강동구 천호대로 1028,기타 한식,만원 미만,1,,37.5375174,127.1261688
44,테마라면,서울특별시 강동구 양재대로 1626,기타 한식,만원 미만,3,,37.55063519999999,127.1442975
45,한촌설렁탕,서울특별시 강동구 천호대로 1110 1F,탕 / 찌개 / 전골,만원 미만,2,,37.534596,127.1347116
46,초롱이고모부대찌개,서울특별시 강동구 상암로11길 4,탕 / 찌개 / 전골,만원 미만,3,,37.5498758,127.128804
47,명가돈가스,서울특별시 강동구 동남로73길 26 고덕복합빌딩,기타 한식,만원 미만,3,,37.553266,127.1547657
48,풍국면,서울특별시 강동구 천호대로 1017 B1,국수 / 면 요리,만원 미만,1,,37.5386477,127.1253669
49,함흥본가면옥,서울특별시 강동구 양재대로 1428 성림빌딩,국수 / 면 요리,만원 미만,2,,37.5333473,127.1388159
50,바로한국수,서울특별시 강동구 동남로 638,국수 / 면 요리,만원 미만,3,,37.53115950000001,127.1497405
51,햄찌와베찌,서울특별시 강동구 천호대로 1089,탕 / 찌개 / 전골,만원 미만,1,,37.538274,127.14567
52,1984분식,서울특별시 강동구 풍성로37길 36,기타 한식,만원 미만,2,,37.5333348,127.1264235
53,최대섭대박김밥,서울특별시 강동구 천호대로 1005 현대백화점 천호점 B2,기타 한식,만원 미만,2,,37.538851,127.124463
54,차돌풍,서울특별시 강동구 천호대로 1120,고기 요리,만원 미만,1,,37.534426,127.1356131
55,서울진우동덮밥,서울특별시 강동구 성내로 11 107호,국수 / 면 요리,만원 미만,1,,37.5304783,127.122145
