,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
477,에스키모,서울특별시 성북구 회기로 5,치킨 / 호프 / 펍,만원-2만원,1,
478,나그네파전,서울특별시 성북구 고려대로28길 7-4,전통 주점 / 포차,만원-2만원,3,
479,땡전집,서울특별시 성북구 인촌로24길 24,전통 주점 / 포차,만원-2만원,4,
480,주유소2,서울특별시 성북구 인촌로27길 19,치킨 / 호프 / 펍,만원-2만원,9,
481,성북동막걸리,서울특별시 성북구 동소문로2길 25,전통 주점 / 포차,만원-2만원,2,
482,밤을잊은그대에게,서울특별시 성북구 오패산로4길 74-3,일반 주점,만원-2만원,1,
483,테이블담소,서울특별시 성북구 보문로34길 68-4,칵테일 / 와인,만원-2만원,7,
484,선화슈퍼,서울특별시 성북구 보문로30라길 16,일반 주점,만원-2만원,5,
485,하이로,서울특별시 성북구 보문로30길 35,일반 주점,만원-2만원,4,
486,비스트로이쩜이오,서울특별시 성북구 동소문로22길 57-4,칵테일 / 와인,만원-2만원,1,
487,연리지,서울특별시 성북구 동소문로20다길 11 산정빌딩 2F,일반 주점,만원-2만원,2,
488,버블,서울특별시 성북구 고려대로 103,일반 주점,만원-2만원,8,
489,째즈스토리,서울특별시 성북구 혜화로 88,칵테일 / 와인,만원-2만원,2,
490,코젤다크하우스,서울특별시 성북구 동소문로20길 37-14,치킨 / 호프 / 펍,만원-2만원,1,
491,펍피맥,서울특별시 성북구 한천로78길 43,치킨 / 호프 / 펍,만원-2만원,1,
492,이모네포차,서울특별시 성북구 동소문로 225-3,전통 주점 / 포차,만원-2만원,2,
493,버킷리스트,서울특별시 성북구 동소문로20길 29-5,칵테일 / 와인,만원-2만원,4,
494,홈타운숯불바베큐치킨,서울특별시 성북구 서경로 92,치킨 / 호프 / 펍,만원-2만원,3,
495,별난주점,서울특별시 성북구 인촌로24길 5,치킨 / 호프 / 펍,만원-2만원,4,
496,시작이밤이다,서울특별시 성북구 고려대로 114 1F,일반 주점,만원-2만원,2,
497,토크쇼,서울특별시 성북구 보국문로18길 6,일반 주점,만원-2만원,2,
498,56번가,서울특별시 성북구 고려대로26길 25 1F,일반 주점,만원-2만원,2,
499,달빛자전거,서울특별시 성북구 보문로32길 49,치킨 / 호프 / 펍,만원-2만원,2,
500,반듯한잔,서울특별시 성북구 동소문로22길 80,일반 주점,만원-2만원,1,
501,열린마당,서울특별시 성북구 동소문로2길 27,전통 주점 / 포차,만원-2만원,1,
502,코너바리,서울특별시 성북구 창경궁로 325,치킨 / 호프 / 펍,만원-2만원,1,
503,비하인드,서울특별시 성북구 동소문로6길 16-4,일반 주점,만원-2만원,1,
504,고대인이 애정하는 막걸리,서울특별시 성북구 고려대로26길 14 ,전통 주점 / 포차,만원-2만원,1,
505,두루두루,서울특별시 성북구 종암로3길 18,일반 주점,만원-2만원,1,
506,팔레트,서울특별시 성북구 고려대로26길 42-4 1F,칵테일 / 와인,만원-2만원,1,
507,역전할머니맥주,서울특별시 성북구 고려대로24길 14,치킨 / 호프 / 펍,만원-2만원,1,
508,수라간이야기,서울특별시 성북구 동소문로20다길 4,전통 주점 / 포차,만원-2만원,1,
509,세븐나잇치킨,서울특별시 성북구 화랑로32나길 5,치킨 / 호프 / 펍,만원-2만원,1,
510,멘보샤,서울특별시 성북구 월곡로 59 ,일반 주점,만원-2만원,1,
511,누나네,서울특별시 성북구 돌곶이로26길 14,전통 주점 / 포차,만원-2만원,1,
512,안암주점,서울특별시 성북구 고려대로24길 11 B1,일반 주점,만원-2만원,1,
513,역전할머니맥주,서울특별시 성북구 동소문로20길 37-24,치킨 / 호프 / 펍,만원-2만원,2,
