,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
316,스티브키친,서울특별시 서대문구 경기대로 38 1F,돈부리 / 일본 카레 / 벤토,만원 미만,2,,37.5627989,126.9621136
317,골목스푼,서울특별시 서대문구 통일로39길 6,돈부리 / 일본 카레 / 벤토,만원 미만,6,,37.5884416,126.9438472
318,포방돈카,서울특별시 서대문구 포방터길 43,까스 요리,만원 미만,1,,37.6000149,126.9493745
319,나루정,서울특별시 서대문구 통일로9길 7,돈부리 / 일본 카레 / 벤토,만원 미만,3,,37.5670926,126.9646111
320,용카츠,서울특별시 서대문구 세무서길 61 1호,까스 요리,만원 미만,2,,37.590723,126.9461736
321,곰소바,서울특별시 서대문구 경기대로 64,라멘 / 소바 / 우동,만원 미만,3,,37.5644992,126.9640731
322,히비야,서울특별시 서대문구 충정로 8,까스 요리,만원 미만,1,,37.5597031,126.9631582
323,오니기리와이규동,서울특별시 서대문구 연희로 92,정통 일식 / 일반 일식,만원 미만,3,,37.566147,126.9306025
324,고씨네,서울특별시 서대문구 명지대2길 28 1F,돈부리 / 일본 카레 / 벤토,만원 미만,1,,37.5823971,126.9254428
325,긴자료코,서울특별시 서대문구 명지대2길 14,정통 일식 / 일반 일식,만원 미만,2,,37.5817969,126.9252341
326,고우미,서울특별시 서대문구 세검정로1길 39 풍림아파트상가 2F,까스 요리,만원 미만,1,,37.5932909,126.943046
327,나라비,서울특별시 서대문구 거북골로 39 2F,정통 일식 / 일반 일식,만원 미만,2,,37.579102,126.9235599
328,미타우동,서울특별시 서대문구 간호대로3길 24-8,라멘 / 소바 / 우동,만원 미만,1,,37.5959439,126.9470149
329,아쯔다무라,서울특별시 서대문구 증가로10길 25,까스 요리,만원 미만,1,,37.5786389,126.9235643
330,호랑이식탁,서울특별시 서대문구 명지대2길 14,돈부리 / 일본 카레 / 벤토,만원 미만,1,,37.5817969,126.9252341
331,호루라기,서울특별시 서대문구 연희로11가길 47,이자카야 / 오뎅 / 꼬치,만원 미만,1,,37.5664453,126.9277265
332,더돈가츠,서울특별시 서대문구 충정로 53,까스 요리,만원 미만,1,,37.5637129,126.9646194
333,텐조,서울특별시 서대문구 거북골로20길 71,이자카야 / 오뎅 / 꼬치,만원-2만원,17,4.3,37.5810354,126.9112594
334,이자카야카덴,서울특별시 서대문구 연희로 173 거화빌딩 2F,이자카야 / 오뎅 / 꼬치,만원-2만원,34,3.9,37.5647564,126.9298909
335,문화촌초밥집,서울특별시 서대문구 세검정로 49,회 / 스시,만원-2만원,9,3.8,37.5925139,126.9465378
336,시오,서울특별시 서대문구 연희로11가길 23,정통 일식 / 일반 일식,만원-2만원,110,3.7,37.5671694,126.9286817
337,로얄싸롱,서울특별시 서대문구 연희로11가길 43,기타 일식,만원-2만원,7,3.6,37.5665393,126.9278587
338,희로,서울특별시 서대문구 성산로 325,이자카야 / 오뎅 / 꼬치,만원-2만원,7,,37.5664472,126.926444
339,오징어바다,서울특별시 서대문구 거북골로 21-9,회 / 스시,만원-2만원,1,,37.5797687,126.925227
340,유월의살구나무,서울특별시 서대문구 거북골로 43-11 1F,회 / 스시,만원-2만원,9,,37.5789687,126.9235686
