,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
168,수린,서울특별시 용산구 한남대로 91 나인원한남 고메이494 어트랙션존 B1,고기 요리,3만원-4만원,7,3.8,37.5363276,127.0034928
169,단풍나무집,서울특별시 용산구 이태원로27가길 26,고기 요리,3만원-4만원,10,3.7,37.5350713,126.9937652
170,이속우화,서울특별시 용산구 한남대로20길 61 B1,고기 요리,3만원-4만원,14,3.4,37.5349157,127.0102223
171,한와담,서울특별시 용산구 독서당로 65-1 2F,고기 요리,4만원 이상,26,3.2,37.533802,127.007749
172,운정96,서울특별시 용산구 이태원로45길 8 1F,한정식 / 백반 / 정통 한식,4만원 이상,3,,37.5362281,126.9991537
173,소수,서울특별시 용산구 한남대로20길 31,고기 요리,4만원 이상,2,,37.5350956,127.0086755
174,단비,서울특별시 용산구 한남대로20길 21-12,한정식 / 백반 / 정통 한식,3만원-4만원,5,,37.5351749,127.0087831
175,7프로칠백식당,서울특별시 용산구 장문로 14 우성빌딩 1F,고기 요리,3만원-4만원,3,,37.528634,126.9921546
176,순천항고깃집,서울특별시 용산구 대사관로 66,고기 요리,3만원-4만원,2,,37.5330914,127.0053167
177,봉희가든,서울특별시 용산구 독서당로5길 7,고기 요리,3만원-4만원,2,,37.5296142,127.0062771
178,독도참치,서울특별시 용산구 대사관로 78,해산물 요리,4만원 이상,1,,37.533038,127.0066853
179,수린한남,서울특별시 용산구 한남대로 91 B1 105호,고기 요리,4만원 이상,1,,37.5350285,127.0027418
180,부산갈비,서울특별시 용산구 이태원로27가길 18,고기 요리,3만원-4만원,2,,37.53507099999999,126.9942608
181,일상담미,서울특별시 용산구 한남대로 91 나인원한남 고메이494 프리미엄존 B2 007호,한정식 / 백반 / 정통 한식,4만원 이상,2,,37.5363276,127.0034928
182,밥한끼,서울특별시 용산구 독서당로 65-3,정통 일식 / 일반 일식,만원 미만,24,4.0,37.5339014,127.0078936
183,재재식당,서울특별시 용산구 녹사평대로40길 59-1,까스 요리,만원 미만,13,4.0,37.5344497,126.9891413
184,우츄라멘,서울특별시 용산구 이태원로42길 20,라멘 / 소바 / 우동,만원 미만,11,3.7,37.5356561,126.9999194
185,멘야산다이메,서울특별시 용산구 이태원로 208 2F,라멘 / 소바 / 우동,만원 미만,49,3.1,37.5345018,126.9970473
